[Header]2015-03-15 18:09:41,839 [5] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Enter
2015-03-15 18:14:24,378 [10] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Enter
2015-03-15 18:14:24,378 [10] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Exit
2015-03-15 18:14:24,378 [10] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2015-03-15 18:14:24,378 [10] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2015-03-15 18:14:24,416 [10] INFO  CDPW.DCANForm [(null)] - DCANForm-btnSaveForm_Click - Enter
2015-03-15 18:14:24,417 [10] INFO  CDPW.DAL.FormCanada [(null)] - FormCanada-Form_AddInfo - Enter
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Enter
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Exit
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Enter
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Exit
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Enter
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Exit
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Enter
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Exit
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Enter
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Exit
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Enter
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnIntToDB - Exit
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,419 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,591 [10] INFO  CDPW.DAL.FormCanada [(null)] - FormCanada-Form_AddInfo - Exit
2015-03-15 18:14:24,593 [10] INFO  CDPW.DAL.FormCanada [(null)] - FormCanada-Form_AddInfo_Person - Enter
2015-03-15 18:14:24,599 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,599 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,599 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,599 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,599 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,599 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,599 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,599 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,599 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,599 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,599 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,599 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,599 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,599 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,599 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,599 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,599 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,600 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,600 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,600 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,600 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,600 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,600 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,600 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,600 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,600 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,600 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,600 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,600 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,600 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,600 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Enter
2015-03-15 18:14:24,600 [10] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnToDB - Exit
2015-03-15 18:14:24,658 [10] INFO  CDPW.DAL.FormCanada [(null)] - FormCanada-Form_AddInfo_Person - Exit
2015-03-15 18:14:24,697 [10] ERROR CDPW.DCANForm [(null)] - DCANForm-btnSaveForm_Click - Error
System.Threading.ThreadAbortException: Thread was being aborted.
   at System.Threading.Thread.AbortInternal()
   at System.Threading.Thread.Abort(Object stateInfo)
   at System.Web.HttpResponse.AbortCurrentThread()
   at System.Web.HttpResponse.End()
   at System.Web.HttpResponse.Redirect(String url, Boolean endResponse, Boolean permanent)
   at System.Web.HttpResponse.Redirect(String url)
   at CDPW.DCANForm.btnSaveForm_Click(Object sender, EventArgs e) in K:\Projects\CS\CDPW_Project_\CDPW\CDPW\DCANForm.aspx.cs:line 303
2015-03-15 18:14:24,737 [12] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Enter
2015-03-15 18:14:24,737 [12] INFO  CDPW.DAL.FormCanada [(null)] - FormCanada-Form_Get - Enter
2015-03-15 18:14:24,746 [12] INFO  CDPW.DAL.FormCanada [(null)] - FormCanada-Form_Get - Exit
2015-03-15 18:14:24,746 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2015-03-15 18:14:24,747 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2015-03-15 18:14:24,747 [12] INFO  CDPW.DAL.Lists [(null)] - Lists-Regions - Enter
2015-03-15 18:14:24,754 [12] INFO  CDPW.DAL.Lists [(null)] - Lists-Regions - Exit
2015-03-15 18:14:24,754 [12] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Enter
2015-03-15 18:14:24,754 [12] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Exit
2015-03-15 18:14:24,754 [12] INFO  CDPW.DAL.Lists [(null)] - Lists-Countries - Enter
2015-03-15 18:14:24,761 [12] INFO  CDPW.DAL.Lists [(null)] - Lists-Countries - Exit
2015-03-15 18:14:24,761 [12] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Enter
2015-03-15 18:14:24,762 [12] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Exit
2015-03-15 18:14:24,762 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2015-03-15 18:14:24,762 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2015-03-15 18:14:24,762 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2015-03-15 18:14:24,762 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2015-03-15 18:14:24,762 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2015-03-15 18:14:24,762 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2015-03-15 18:14:24,762 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2015-03-15 18:14:24,762 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2015-03-15 18:14:24,762 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2015-03-15 18:14:24,762 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2015-03-15 18:14:24,762 [12] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Exit
2015-03-15 18:14:24,762 [12] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2015-03-15 18:14:24,762 [12] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2015-03-15 18:14:24,762 [12] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_LoadComplete - Enter
2015-03-15 18:14:24,762 [12] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_LoadComplete - Exit
2015-03-15 18:14:28,064 [6] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Enter
2015-03-15 18:14:28,064 [6] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Exit
2015-03-15 18:14:28,064 [6] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2015-03-15 18:14:28,064 [6] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2015-03-15 18:14:28,097 [6] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_LoadComplete - Enter
2015-03-15 18:14:28,097 [6] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_LoadComplete - Exit
2015-03-15 18:14:28,097 [6] INFO  CDPW.DCANForm [(null)] - DCANForm-RaiseCallbackEvent - Enter
2015-03-15 18:14:28,097 [6] INFO  CDPW.DCANForm [(null)] - DCANForm-RaiseCallbackEvent - Exit
2015-03-15 18:14:28,209 [10] INFO  CDPW.cdpprintpreview [(null)] - cdpprintpreview-Page_Load - Enter
2015-03-15 18:14:28,586 [10] INFO  CDPW.cdpprintpreview [(null)] - cdpprintpreview-Load_CNDReport_Data - Enter
2015-03-15 18:14:28,755 [10] INFO  CDPW.cdpprintpreview [(null)] - cdpprintpreview-Load_CNDReport_Data - Exit
2015-03-15 18:14:28,755 [10] INFO  CDPW.cdpprintpreview [(null)] - cdpprintpreview-Page_Load - Exit
2015-03-15 18:14:28,755 [10] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2015-03-15 18:14:28,755 [10] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2015-03-15 18:14:30,376 [10] INFO  CDPW.cdpprintpreview [(null)] - cdpprintpreview-LocalReport_SubreportProcessing - Enter
2015-03-15 18:14:30,411 [10] INFO  CDPW.cdpprintpreview [(null)] - cdpprintpreview-LocalReport_SubreportProcessing - Exit
2015-03-15 18:14:30,411 [10] INFO  CDPW.cdpprintpreview [(null)] - cdpprintpreview-LocalReport_SubreportProcessing - Enter
2015-03-15 18:14:30,418 [10] INFO  CDPW.cdpprintpreview [(null)] - cdpprintpreview-LocalReport_SubreportProcessing - Exit
2015-03-15 18:14:30,479 [10] INFO  CDPW.cdpprintpreview [(null)] - cdpprintpreview-LocalReport_SubreportProcessing - Enter
2015-03-15 18:14:30,512 [10] INFO  CDPW.cdpprintpreview [(null)] - cdpprintpreview-LocalReport_SubreportProcessing - Exit
2015-03-15 18:14:30,512 [10] INFO  CDPW.cdpprintpreview [(null)] - cdpprintpreview-LocalReport_SubreportProcessing - Enter
2015-03-15 18:14:30,519 [10] INFO  CDPW.cdpprintpreview [(null)] - cdpprintpreview-LocalReport_SubreportProcessing - Exit
2015-03-15 18:14:30,578 [10] INFO  CDPW.cdpprintpreview [(null)] - cdpprintpreview-LocalReport_SubreportProcessing - Enter
2015-03-15 18:14:30,598 [10] INFO  CDPW.cdpprintpreview [(null)] - cdpprintpreview-LocalReport_SubreportProcessing - Exit
2015-03-15 18:14:30,598 [10] INFO  CDPW.cdpprintpreview [(null)] - cdpprintpreview-LocalReport_SubreportProcessing - Enter
2015-03-15 18:14:30,605 [10] INFO  CDPW.cdpprintpreview [(null)] - cdpprintpreview-LocalReport_SubreportProcessing - Exit
2015-03-15 18:14:31,151 [12] INFO  CDPW.cdpprintpreview [(null)] - cdpprintpreview-Page_Load - Enter
2015-03-15 18:14:31,151 [12] INFO  CDPW.cdpprintpreview [(null)] - cdpprintpreview-Page_Load - Exit
2015-03-15 18:14:31,151 [12] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2015-03-15 18:14:31,151 [12] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2015-03-15 18:15:12,455 [12] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Enter
2015-03-15 18:15:12,455 [12] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Exit
2015-03-15 18:15:12,455 [12] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2015-03-15 18:15:12,455 [12] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2015-03-15 18:15:14,547 [12] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Enter
2015-03-15 18:15:14,547 [12] INFO  CDPW.cdplogin [(null)] - cdplogin-Page_Load - Exit
2015-03-15 18:15:14,547 [12] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2015-03-15 18:15:14,547 [12] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2015-03-15 18:15:16,290 [12] INFO  CDPW.cdplogin [(null)] - cdplogin-btnNoSignUp_Click - Enter
2015-03-15 18:15:16,290 [12] INFO  CDPW.DAL.Users [(null)] - Users-Add_NoUser - Enter
2015-03-15 18:15:16,303 [12] INFO  CDPW.DAL.Users [(null)] - Users-Add_NoUser - Exit
2015-03-15 18:15:16,303 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2015-03-15 18:15:16,303 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2015-03-15 18:15:16,303 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2015-03-15 18:15:16,303 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2015-03-15 18:15:16,303 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2015-03-15 18:15:16,303 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2015-03-15 18:15:16,303 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2015-03-15 18:15:16,303 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2015-03-15 18:15:16,303 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2015-03-15 18:15:16,303 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2015-03-15 18:15:16,303 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2015-03-15 18:15:16,303 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2015-03-15 18:15:16,303 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Enter
2015-03-15 18:15:16,303 [12] INFO  CDPW.BLL.TextUtils [(null)] - TextUtils-ReturnFromDB - Exit
2015-03-15 18:15:16,306 [12] INFO  CDPW.cdplogin [(null)] - cdplogin-btnNoSignUp_Click - Exit
2015-03-15 18:15:16,399 [19] INFO  CDPW.cdpselectpay [(null)] - cdpselectpay-Page_Load - Enter
2015-03-15 18:15:16,399 [19] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2015-03-15 18:15:16,399 [19] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2015-03-15 18:15:20,540 [12] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Enter
2015-03-15 18:15:20,540 [12] INFO  CDPW.DAL.FormCanada [(null)] - FormCanada-Form_Get - Enter
2015-03-15 18:15:20,575 [12] INFO  CDPW.DAL.FormCanada [(null)] - FormCanada-Form_Get - Exit
2015-03-15 18:15:20,575 [12] INFO  CDPW.DAL.Lists [(null)] - Lists-Regions - Enter
2015-03-15 18:15:20,583 [12] INFO  CDPW.DAL.Lists [(null)] - Lists-Regions - Exit
2015-03-15 18:15:20,583 [12] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Enter
2015-03-15 18:15:20,583 [12] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Exit
2015-03-15 18:15:20,583 [12] INFO  CDPW.DAL.Lists [(null)] - Lists-Countries - Enter
2015-03-15 18:15:20,590 [12] INFO  CDPW.DAL.Lists [(null)] - Lists-Countries - Exit
2015-03-15 18:15:20,590 [12] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Enter
2015-03-15 18:15:20,590 [12] INFO  CDPW.BLL.Helpers [(null)] - Helpers-Lists - Exit
2015-03-15 18:15:20,591 [12] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_Load - Exit
2015-03-15 18:15:20,591 [12] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Enter
2015-03-15 18:15:20,591 [12] INFO  CDPW.Site1 [(null)] - Site1-Page_Load - Exit
2015-03-15 18:15:20,591 [12] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_LoadComplete - Enter
2015-03-15 18:15:20,591 [12] INFO  CDPW.DCANForm [(null)] - DCANForm-Page_LoadComplete - Exit
